,Symbol,tweetCount,replyCount,retweetCount,likeCount,quoteCount,weightedSentiment,unweightedSentiment
577,KARO,1000,0.649,1.38,2.948,0.062,0.05648920420718396,0.17862350000000002
578,COMP,1000,0.562,0.529,3.889,0.089,0.13951665022686918,0.1282132
579,ACBA,9,0.0,0.0,0.1111111111111111,0.0,0.5267,0.08224444444444444
580,UTME,1000,0.342,0.61,1.873,0.043,0.10939707112970712,0.0524016
581,PANA,3,0.0,0.0,0.6666666666666666,0.0,0.3818,0.3246
582,TIOA,5,0.2,0.0,0.8,0.0,-0.09227999999999999,-0.13554
583,RPHM,13,0.23076923076923078,0.38461538461538464,0.9230769230769231,0.0,0.13984999999999997,0.07136923076923077
584,TPGS,4,0.0,0.0,0.0,0.0,0.5326500000000001,0.5326500000000001
585,VECT,4,0.25,0.5,2.0,0.0,0.13883636363636362,0.09545
586,ADF,5,0.0,0.4,0.6,0.0,0.10674000000000002,0.03558
587,YTPG,3,0.0,0.0,0.3333333333333333,0.0,0.6249,0.6642666666666667
588,ALKT,132,0.045454545454545456,0.24242424242424243,0.9166666666666666,0.015151515151515152,0.05950496894409937,0.05337045454545455
589,COIN,1000,1.174,1.634,11.541,0.306,0.0821844353462982,0.15767950000000003
590,TCVA,4,0.0,0.0,1.25,0.0,0.11839999999999999,0.148
591,TSP,57,0.5964912280701754,0.3684210526315789,2.3508771929824563,0.08771929824561403,0.17215927835051545,0.25640877192982453
592,EBET,64,0.421875,0.6875,4.3125,0.109375,0.5037694915254238,0.2374734375
593,KRT,18,0.05555555555555555,0.16666666666666666,1.3888888888888888,0.05555555555555555,0.04933333333333333,0.07793333333333334
594,APP,1000,0.757,1.665,8.1,0.178,0.004803345794392545,0.1516394
595,AGL,41,0.21951219512195122,0.5609756097560976,1.829268292682927,0.12195121951219512,0.05436964285714285,0.07709512195121951
596,BMEA,14,0.07142857142857142,0.2857142857142857,0.9285714285714286,0.07142857142857142,0.02001052631578949,0.09732857142857143
597,AKYA,5,0.6,1.4,6.0,0.6,0.5577232558139534,0.29725999999999997
598,RXRX,18,0.1111111111111111,0.5,1.6666666666666667,0.0,0.07170487804878048,0.10758888888888889
599,TRKA,4,1.0,0.0,2.5,0.5,0.4170375,0.2688
600,IFBD,29,0.5517241379310345,0.2413793103448276,2.0,0.27586206896551724,0.23727078651685393,0.22892758620689654
601,PATH,1000,1.161,5.017,28.013,0.291,-0.3334933791543413,0.1549488
602,SKYT,13,0.23076923076923078,0.6923076923076923,3.230769230769231,0.0,0.2875296296296296,0.3116769230769231
603,DV,31,0.25806451612903225,0.6451612903225806,2.2580645161290325,0.06451612903225806,0.125576,0.11656129032258065
604,ZY,1000,0.448,0.447,3.61,0.041,0.27937958644962607,0.11925640000000001
605,KNBE,238,0.29411764705882354,1.4327731092436975,6.100840336134453,0.12184873949579832,0.02214059196617336,0.16631638655462186
606,NPCE,91,0.6153846153846154,0.5164835164835165,4.175824175824176,0.0989010989010989,0.19497723577235773,0.1806868131868132
607,AGTI,25,0.4,0.48,1.92,0.0,0.041915714285714285,0.054024
608,RAIN,1000,0.363,1.059,3.99,0.078,0.3627804007285974,0.0995958
609,TMCI,14,0.0,0.14285714285714285,0.5,0.0,0.0893111111111111,0.00639285714285714
610,IMPL,21,0.09523809523809523,0.09523809523809523,0.38095238095238093,0.0,0.0,0.0
611,SWIM,52,0.9230769230769231,2.326923076923077,11.096153846153847,0.23076923076923078,0.11135316622691299,0.15881730769230767
612,FTCI,41,0.12195121951219512,0.14634146341463414,0.8536585365853658,0.0,0.2173021739130435,0.16771219512195124
613,EDR,30,0.3333333333333333,1.1333333333333333,2.7333333333333334,0.0,0.33735952380952383,0.23127333333333333
614,AVAH,24,0.08333333333333333,0.3333333333333333,1.3333333333333333,0.08333333333333333,0.28706818181818183,0.1852625
615,BSKY,2,2.5,0.5,11.0,0.5,0.46070344827586207,0.5849500000000001
616,PRVA,25,0.12,0.24,1.0,0.04,0.11901428571428571,0.149008
617,TUGC,4,0.0,0.0,0.5,0.0,0.0,0.0
618,IACC,5,0.0,0.2,3.2,0.2,0.6118388888888888,0.45646000000000003
619,HOWL,116,0.646551724137931,2.456896551724138,9.267241379310345,0.20689655172413793,0.243714119259767,0.18651810344827585
620,VACC,1000,1.103,1.086,10.628,0.386,-0.023004370218889632,0.08167849999999999
621,VLAT,1,1.0,0.0,0.0,0.0,0.296,0.296
622,ALF,20,0.2,0.0,1.05,0.0,0.08035199999999999,0.033479999999999996
623,FSBC,14,0.0,0.21428571428571427,1.0714285714285714,0.0,0.19880555555555557,0.16799285714285714
624,HNST,1000,0.811,2.523,9.079,0.183,0.3878062638932994,0.5123087000000001
625,MAQC,3,0.0,0.0,0.3333333333333333,0.0,0.296,0.3729
626,VALN,34,0.5,0.8823529411764706,3.2941176470588234,0.20588235294117646,0.16480301204819275,0.18135
627,TALS,8,0.0,0.125,1.25,0.0,0.19616363636363635,0.084725
628,OG,72,0.8333333333333334,0.6388888888888888,5.055555555555555,0.18055555555555555,0.06241697722567287,0.17821944444444446
629,WDH,664,0.37349397590361444,0.375,2.8765060240963853,0.04819277108433735,0.32521771217712175,0.1361019578313253
630,DKDCA,6,0.0,0.0,0.0,0.0,0.18645,0.18645
631,BWMN,8,0.0,0.125,0.375,0.0,0.085,0.0425
632,ANEB,7,0.0,0.2857142857142857,1.5714285714285714,0.14285714285714285,0.05155714285714286,0.17835714285714285
633,BRIV,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.19733333333333333
634,FLGC,38,0.5526315789473685,0.5526315789473685,2.789473684210526,0.05263157894736842,0.5657713333333333,0.38044999999999995
635,GLBE,15,0.13333333333333333,0.2,0.9333333333333333,0.0,0.2211578947368421,0.19749333333333333
636,IPW,320,0.5625,0.628125,2.334375,0.08125,0.3272283362218371,0.2393221875
637,SMWB,301,0.6943521594684385,2.3853820598006643,10.08970099667774,0.3953488372093023,0.50835072250796,0.2708265780730897
638,ORIA,3,0.0,0.0,0.3333333333333333,0.0,0.7184,0.6300666666666667
639,EJH,0,,,,,,
640,ARTA,6,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.8442,0.27781666666666666
641,DBGI,74,0.16216216216216217,0.7297297297297297,4.783783783783784,0.08108108108108109,0.5593762910798122,0.4965702702702703
642,OSI,4,0.5,1.0,4.25,0.0,-0.2263,0.22310000000000002
643,VERA,1000,0.5,0.807,5.129,0.114,0.24536445801526718,0.17386939999999998
644,MCAE,4,0.0,0.0,0.25,0.0,0.0,0.205675
645,JZXN,0,,,,,,
646,SQSP,1000,0.56,0.58,4.604,0.063,0.15388815223006716,0.17225020000000002
647,GIW,146,0.9931506849315068,0.2328767123287671,0.5205479452054794,0.3424657534246575,0.13339114754098363,0.20004589041095888
648,PCOR,40,0.25,0.45,1.15,0.05,0.24044868421052631,0.19868249999999998
649,OTLY,22,0.8181818181818182,0.5,4.818181818181818,0.4090909090909091,0.4749993055555557,0.28543181818181823
650,GFOR,2,0.0,0.0,0.5,0.0,0.296,0.296
651,FWAC,4,0.0,0.0,0.25,0.0,0.5267,0.46902499999999997
652,PAY,29,0.4827586206896552,0.1724137931034483,0.8275862068965517,0.034482758620689655,0.006347727272727265,-0.0007482758620689635
653,PSPC,3,0.0,0.0,0.0,0.0,0.3729,0.3729
654,ZIP,1000,0.551,0.551,4.308,0.052,0.43884181618454776,0.1583404
655,FLYW,148,0.1891891891891892,0.527027027027027,2.0067567567567566,0.08108108108108109,0.31794987951807235,0.242222972972973
656,DYNS,13,0.07692307692307693,0.0,0.15384615384615385,0.0,0.42416666666666664,0.5855846153846153
657,EGGF,22,0.5454545454545454,0.09090909090909091,1.3181818181818181,0.045454545454545456,0.4648522727272727,0.32039545454545454
658,OMIC,15,0.0,0.3333333333333333,1.0,0.13333333333333333,0.1651090909090909,0.08071999999999999
659,FIGS,1000,0.596,0.385,3.716,0.05,0.17963884558668633,0.15613159999999998
660,DAWN,386,1.282383419689119,2.0725388601036268,8.095854922279793,1.0,0.12818558052434456,0.1763919689119171
661,OTEC,11,0.0,0.0,0.0,0.0,0.1017,0.1017
662,CNTA,19,0.05263157894736842,0.15789473684210525,0.8947368421052632,0.05263157894736842,0.10102727272727273,0.1480736842105263
663,DLO,1000,0.726,0.885,8.665,0.345,0.24253481781376515,0.16148410000000002
664,SPK,1000,0.483,0.592,2.872,0.063,0.1185327680798005,0.1214087
665,ZME,11,0.09090909090909091,0.6363636363636364,1.2727272727272727,0.36363636363636365,0.09107692307692307,0.026909090909090907
666,ISAA,17,0.35294117647058826,0.058823529411764705,0.47058823529411764,0.0,0.4784333333333333,0.3190882352941177
667,SMIH,4,0.0,0.0,0.0,0.0,0.279675,0.279675
668,MQ,1000,0.715,3.487,10.847,0.363,0.30629432909421234,0.20225970000000001
669,GACQ,5,0.0,0.2,0.6,0.0,0.0,0.22374
670,CLBR,4,0.0,0.0,0.0,0.0,0.41135,0.41135
671,ZETA,28,0.42857142857142855,0.6428571428571429,2.75,0.14285714285714285,0.13668108108108107,0.17639642857142857
672,BSGA,6,0.0,0.0,0.16666666666666666,0.0,0.296,0.27496666666666664
673,DIBS,1000,0.464,0.343,4.382,0.038,0.07130329060646642,0.0702246
674,LFST,17,0.29411764705882354,0.6470588235294118,3.176470588235294,0.11764705882352941,0.034679166666666664,0.02259999999999999
675,MNDY,658,0.4133738601823708,0.790273556231003,4.664133738601824,0.0790273556231003,0.11868732430360338,0.2574968085106383
676,TASK,1000,0.691,1.583,7.618,0.164,0.17064861774065238,0.189056
677,JANX,26,0.07692307692307693,0.38461538461538464,0.6538461538461539,0.0,-0.22052758620689653,-0.046849999999999975
678,LITT,14,0.8571428571428571,1.6428571428571428,5.071428571428571,0.07142857142857142,0.7064747663551402,0.4891785714285714
679,BZ,1000,0.457,0.24,2.122,0.076,0.3188431433506045,0.1166578
680,HCNE,3,0.0,0.0,0.0,0.0,0.4498,0.4498
681,LAAA,7,0.0,0.14285714285714285,0.2857142857142857,0.0,0.19733333333333333,0.19277142857142857
682,ALZN,12,0.16666666666666666,1.4166666666666667,3.3333333333333335,0.5,0.47262,0.0517
683,ZT,5,0.0,0.2,0.4,0.0,0.2722666666666667,0.39958
684,WKME,120,0.13333333333333333,0.35,0.9333333333333333,0.008333333333333333,0.13190350877192983,0.14487583333333334
685,MOLN,12,0.08333333333333333,0.4166666666666667,0.5,0.08333333333333333,-0.08599999999999998,0.11715000000000002
686,VERV,16,0.0625,0.4375,1.0,0.0,0.07885,0.13827499999999998
687,ISPC,56,0.5,0.19642857142857142,1.6071428571428572,0.0,0.274962015503876,0.2471107142857143
688,AOMR,15,0.13333333333333333,0.13333333333333333,0.8666666666666667,0.0,0.17611764705882352,0.09981333333333332
689,TRON,9,0.0,0.0,0.0,0.0,0.41425555555555554,0.41425555555555554
690,LYEL,17,0.29411764705882354,0.7058823529411765,1.0588235294117647,0.4117647058823529,0.15515238095238093,0.13368235294117645
691,ATAI,125,0.512,1.2,5.048,0.216,0.26776525229357795,0.1882336
692,FEMY,72,0.9444444444444444,2.9305555555555554,60.97222222222222,0.08333333333333333,0.27263948663101606,0.08505555555555555
693,CYT,16,0.0625,0.3125,1.0625,0.0,-0.3290347826086957,0.03228124999999999
694,TRMR,28,0.32142857142857145,0.5714285714285714,1.9642857142857142,0.0,0.29637250000000004,0.2028464285714286
695,RERE,10,0.0,0.1,0.5,0.0,0.0,0.0077399999999999995
696,JUGG,3,0.0,0.0,0.3333333333333333,0.0,0.296,0.3729
697,AMAM,11,0.0,0.5454545454545454,0.7272727272727273,0.0,0.07852857142857143,0.11553636363636365
698,DNAY,35,0.22857142857142856,0.45714285714285713,1.8285714285714285,0.0,0.20606818181818182,0.19992000000000004
699,IPSC,34,0.058823529411764705,0.23529411764705882,0.7352941176470589,0.0,0.1455657142857143,0.09049411764705881
700,GPCO,3,0.0,0.0,0.0,0.0,0.3729,0.3729
701,YMM,25,0.44,0.48,2.92,0.04,0.28104123711340206,0.099052
702,CXM,794,0.3790931989924433,0.2884130982367758,2.0554156171284634,0.03904282115869018,0.2634436844505244,0.2538593198992443
703,FA,1000,0.963,0.966,8.088,0.142,0.40938765626538043,0.3450256
704,MITA,6,0.0,0.16666666666666666,0.0,0.0,0.296,0.18645
705,BHG,31,0.25806451612903225,0.2903225806451613,1.1935483870967742,0.03225806451612903,0.5463636363636363,0.589983870967742
706,MIRO,13,0.07692307692307693,0.38461538461538464,0.9230769230769231,0.0,0.2600611111111111,0.1863384615384615
707,BON,20,0.65,0.2,2.65,0.0,0.24708142857142856,0.39602000000000004
708,NLIT,5,0.0,0.0,0.0,0.0,0.059199999999999996,0.059199999999999996
709,FTVI,6,0.0,0.3333333333333333,0.16666666666666666,0.0,0.13486666666666666,0.13238333333333333
710,GLUE,14,0.14285714285714285,0.21428571428571427,0.7857142857142857,0.0,0.013587499999999999,0.05954285714285714
711,DOCS,1000,0.673,1.359,5.262,0.252,-0.022973310363106306,0.06352959999999999
712,CFLT,383,0.7258485639686684,1.0574412532637076,6.845953002610966,0.10443864229765012,0.1302477130044843,0.18565065274151438
713,GRVI,1000,0.358,0.684,4.814,0.106,0.34861313317678627,0.2042227
714,ACXP,11,0.36363636363636365,0.09090909090909091,0.6363636363636364,0.0,0.21000833333333335,0.08295454545454546
715,GRPH,11,0.2727272727272727,0.7272727272727273,5.181818181818182,0.09090909090909091,0.20237101449275363,0.22043636363636362
716,GHRS,83,0.5783132530120482,0.891566265060241,4.192771084337349,0.060240963855421686,0.18479705263157895,0.27948192771084335
717,TKNO,4,0.25,0.25,1.25,0.0,0.0,0.0
718,GMVD,11,0.09090909090909091,0.0,1.0,0.0,-0.045533333333333335,-0.06598181818181818
719,MCW,76,0.3157894736842105,0.6447368421052632,2.6578947368421053,0.07894736842105263,0.05458505338078292,0.12159078947368421
720,MF,1000,0.416,0.333,4.239,0.061,0.1544657754010695,-0.015979900000000002
721,ELEV,626,0.003194888178913738,0.03354632587859425,0.06389776357827476,0.0,0.256315873015873,0.5367017571884983
722,EOCW,3,0.0,0.0,0.6666666666666666,0.0,0.6124,0.6533000000000001
723,DDL,27,0.7777777777777778,1.6296296296296295,6.962962962962963,0.3333333333333333,0.5177729007633589,0.17624444444444445
724,GOBI,1000,0.626,1.162,4.439,0.065,0.2488194055944056,0.1431576
725,CVRX,45,0.15555555555555556,0.35555555555555557,1.7777777777777777,0.1111111111111111,0.15161851851851849,0.14212444444444444
726,XMTR,106,0.36792452830188677,0.7547169811320755,4.330188679245283,0.16981132075471697,0.2927664429530202,0.23024999999999998
727,AVTE,8,0.25,0.375,0.875,0.0,0.2632333333333334,0.1928625
728,S,1000,0.923,2.012,13.762,0.425,0.14159090643616395,0.1339768
729,THCP,6,0.0,0.0,0.0,0.0,0.18645,0.18645
730,DNAD,3,0.0,0.0,0.3333333333333333,0.0,0.5267,0.3729
731,INTA,880,0.8204545454545454,1.4738636363636364,3.8363636363636364,0.075,0.21932821827504123,0.13550693181818182
732,LZ,1000,0.455,0.938,8.256,0.073,0.28694230610985394,0.1246054
733,IAS,16,0.1875,0.1875,0.8125,0.0,0.1582736842105263,0.10336250000000001
734,DIDI,1000,0.63,0.463,3.283,0.076,0.1766145777178796,0.1777748
735,MCAF,6,0.0,0.0,0.0,0.0,0.09866666666666667,0.09866666666666667
736,DNAC,2,0.0,0.0,1.0,0.0,0.41135,0.41135
737,DNAB,3,0.0,0.0,0.3333333333333333,0.0,0.5267,0.3729
738,DNAA,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3729,0.3729
739,YOU,1000,2.316,1.611,23.432,0.458,0.08560750620124384,0.3416568
740,CPOP,0,,,,,,
741,DNUT,1000,0.78,0.762,6.751,0.195,-0.014520876531573999,0.1261033
742,FICV,46,0.34782608695652173,0.5,1.7391304347826086,0.06521739130434782,0.38883360655737703,0.34507391304347823
743,DRAY,10,0.0,0.0,0.0,0.0,0.09906999999999999,0.09906999999999999
744,ABOS,14,0.0,0.35714285714285715,0.8571428571428571,0.0,0.0802764705882353,0.28063571428571427
745,HEPS,2,0.0,0.5,1.0,0.0,0.19733333333333333,0.148
746,WAVE,3,0.0,0.0,0.6666666666666666,0.0,0.743,0.4518
747,VRAR,134,0.4552238805970149,1.6343283582089552,10.514925373134329,0.27611940298507465,-0.1382931054461182,0.22015970149253733
748,EVCM,82,0.7926829268292683,0.7317073170731707,3.9390243902439024,0.15853658536585366,0.22349609544468552,0.1587951219512195
749,CORS,3,0.0,0.0,0.3333333333333333,0.0,0.296,0.19733333333333333
750,CURV,32,0.4375,0.28125,0.9375,0.0625,0.22550909090909088,0.13593125
751,NYXH,30,0.1,0.3333333333333333,0.5666666666666667,0.06666666666666667,0.152571875,0.23464333333333334
752,ALCC,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4041666666666666
753,AGRI,0,,,,,,
754,MITQ,65,0.046153846153846156,2.0153846153846153,3.276923076923077,0.06153846153846154,0.5639831908831909,0.36145076923076924
755,RICO,5,0.0,0.0,0.2,0.0,0.296,0.059199999999999996
756,ACRO,20,0.05,0.0,0.25,0.0,-0.064,0.026904999999999995
757,SNTG,1,0.0,2.0,1.0,0.0,0.0,0.0
758,GLTA,3,0.0,0.0,0.0,0.0,0.27423333333333333,0.27423333333333333
759,RNAZ,7,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0
760,GWII,1,0.0,0.0,0.0,0.0,0.296,0.296
761,UNCY,13,0.15384615384615385,0.07692307692307693,0.6153846153846154,0.07692307692307693,0.20816666666666664,0.05664615384615384
762,ARYE,9,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
763,JATT,1000,0.637,0.653,5.663,0.054,0.004543499357785075,0.0984477
764,IINN,6,0.0,0.0,0.3333333333333333,0.0,0.0,0.10994999999999999
765,TCBS,6,0.0,0.0,0.0,0.0,0.04933333333333333,0.04933333333333333
766,SGHT,61,0.0,0.22950819672131148,0.5737704918032787,0.0,0.2684408163265306,0.16231639344262294
767,UPTD,4,0.0,0.0,1.25,0.25,0.0,0.205675
768,SERA,1000,0.741,0.868,5.23,0.128,0.0736019089995694,0.133216
769,PBBK,2,0.0,0.0,0.0,0.0,0.0,0.0
770,RPID,9,0.4444444444444444,0.2222222222222222,2.3333333333333335,0.1111111111111111,0.5554714285714285,0.20657777777777778
771,FXLV,25,0.2,0.48,1.84,0.08,0.30358769230769234,0.14586000000000002
772,MCG,25,0.36,0.2,1.2,0.08,0.2727565217391304,0.2589
773,CLAQ,18,0.5555555555555556,3.8333333333333335,20.5,1.1111111111111112,0.4230027777777778,0.32232777777777777
774,PECO,24,0.041666666666666664,0.08333333333333333,0.5,0.041666666666666664,0.23914999999999997,0.18244166666666664
775,TCRX,16,0.25,0.1875,0.625,0.0,0.19745882352941177,0.052450000000000004
776,BLND,60,0.6666666666666666,0.9166666666666666,5.416666666666667,0.08333333333333333,0.5176616470588234,0.199015
777,IMGO,16,0.0625,0.1875,0.8125,0.0,0.07551764705882354,0.1007875
778,BLFY,7,0.0,0.0,0.14285714285714285,0.0,0.0,0.08457142857142856
779,APAC,4,0.0,0.0,0.0,0.0,0.405175,0.405175
780,BRDG,17,0.058823529411764705,0.11764705882352941,0.6470588235294118,0.11764705882352941,0.1295,0.05223529411764705
781,ERAS,1000,1.08,5.869,42.765,0.561,0.31184317454002985,0.29140679999999997
782,RGC,9,0.0,0.0,0.5555555555555556,0.0,0.0,-0.17255555555555552
783,STVN,15,0.0,0.6,1.5333333333333334,0.13333333333333333,-0.07630588235294117,0.019733333333333332
784,TRTL,13,0.07692307692307693,0.5384615384615384,0.6923076923076923,0.0,-0.10807058823529413,-0.011776923076923077
785,HCWB,12,0.16666666666666666,1.25,6.166666666666667,0.16666666666666666,-0.21608709677419355,0.016541666666666666
786,PFTA,4,0.0,0.0,0.25,0.0,0.0,0.279675
787,LAW,297,4.606060606060606,4.956228956228956,8.265993265993266,0.18518518518518517,0.09324869158878504,0.1366888888888889
788,VEEE,0,,,,,,
789,PYCR,24,0.16666666666666666,0.3333333333333333,1.0416666666666667,0.041666666666666664,0.12111578947368422,0.10875416666666667
790,VTEX,94,0.30851063829787234,0.19148936170212766,1.1170212765957446,0.05319148936170213,0.3026445859872612,0.13496914893617024
791,KLTR,234,0.16666666666666666,0.9188034188034188,2.158119658119658,0.09829059829059829,0.43697928388746804,0.3972636752136753
792,RYAN,24,0.16666666666666666,0.3333333333333333,0.5,0.041666666666666664,0.08726,0.11369583333333334
793,ZVIA,15,0.6,0.2,1.6,0.13333333333333333,-0.06236052631578947,0.11131333333333332
794,INST,23,0.21739130434782608,0.13043478260869565,0.43478260869565216,0.043478260869565216,0.09202631578947368,0.13515217391304346
795,ABSI,168,0.2261904761904762,0.20833333333333334,1.0,0.03571428571428571,0.17519514170040487,0.17631964285714288
796,BASE,1000,4.117,9.59,71.092,1.075,-0.8820036448750495,0.0503339
797,ZENV,23,0.6521739130434783,0.21739130434782608,1.4782608695652173,0.043478260869565216,0.09748,0.14483478260869562
798,SOPH,118,0.4322033898305085,0.2457627118644068,2.4237288135593222,0.0847457627118644,0.2655632978723404,0.26193220338983053
799,BLNG,15,0.2,0.2,2.466666666666667,0.0,0.5513953488372094,0.07124666666666667
800,GAMB,37,0.08108108108108109,0.32432432432432434,0.8918918918918919,0.10810810810810811,0.3231230769230769,0.10671351351351352
801,CTKB,18,0.0,0.2222222222222222,1.1111111111111112,0.0,-0.02540416666666667,0.29375555555555555
802,CRBU,47,0.2978723404255319,0.574468085106383,2.127659574468085,0.14893617021276595,0.18097364864864868,0.09804255319148937
803,XPOF,14,0.0,0.0,1.0,0.0,0.4356999999999999,0.40208571428571427
804,CNM,1000,0.776,1.332,7.887,0.097,0.10556154379706698,0.19040810000000002
805,OB,1000,0.73,0.562,3.206,0.076,0.26931998250983824,0.10899450000000001
806,USCB,17,0.0,0.0,0.29411764705882354,0.0,0.37066,0.05458235294117647
807,ALPA,5,0.0,0.0,0.0,0.0,0.0,0.0
808,CADL,29,0.10344827586206896,0.10344827586206896,0.6896551724137931,0.034482758620689655,-0.3434592592592593,-0.10537586206896551
809,WRAC,12,0.0,0.0,0.0,0.0,0.180125,0.180125
810,DUOL,1000,0.582,0.179,2.657,0.057,0.10378713669064749,0.1733508
811,APTM,0,,,,,,
812,DALS,3,0.0,0.0,0.0,0.0,0.44156666666666666,0.44156666666666666
813,SNPO,27,0.07407407407407407,0.07407407407407407,0.8518518518518519,0.0,0.5387814814814815,0.13067037037037038
814,TBLD,0,,,,,,
815,PWSC,17,0.23529411764705882,0.4117647058823529,4.411764705882353,0.058823529411764705,0.03213333333333333,0.13037058823529413
816,MEAC,2,0.0,0.0,0.0,0.0,0.45314999999999994,0.45314999999999994
817,MLNK,41,0.17073170731707318,0.975609756097561,1.4878048780487805,0.0,0.1869185185185185,0.14635853658536585
818,RLYB,22,0.0,0.13636363636363635,0.4090909090909091,0.0,0.004391666666666673,0.044581818181818174
819,IMAQ,8,0.25,0.625,1.5,0.0,0.5132947368421052,0.1625625
820,MTAL,101,0.39603960396039606,1.0495049504950495,6.415841584158416,0.10891089108910891,0.21021751552795032,0.2094158415841585
821,COOK,1000,0.617,0.706,4.208,0.101,0.1636139737215909,0.1125473
822,RSKD,99,0.09090909090909091,0.2828282828282828,1.0808080808080809,0.06060606060606061,0.07415266666666667,0.009673737373737383
823,HOOD,1000,1.016,1.167,10.094,0.188,0.10735135178499798,0.09021340000000001
824,NUVL,10,0.4,0.7,5.5,0.4,-0.078,-0.08524
825,SWAG,3,0.0,0.0,0.0,0.0,0.20343333333333333,0.20343333333333333
826,ICVX,17,0.058823529411764705,0.23529411764705882,1.1176470588235294,0.0,0.13620000000000002,0.036776470588235285
827,MXCT,68,0.7941176470588235,0.4117647058823529,4.176470588235294,0.058823529411764705,0.3003659459459459,0.22521764705882355
828,RXST,16,0.0,0.1875,1.8125,0.0,0.587471875,0.381125
829,TNYA,5,0.0,0.0,2.6,0.0,0.6316384615384616,0.57292
830,DOLE,1000,0.767,1.735,8.483,0.326,-0.1384656529042525,0.0836277
831,IMRX,26,0.0,0.07692307692307693,0.6153846153846154,0.0,0.13727777777777778,0.021803846153846153
832,XPAX,3,0.0,0.0,0.0,0.0,0.20343333333333333,0.20343333333333333
833,RANI,8,0.0,0.125,1.0,0.0,0.3255,0.0732375
834,OMGA,6,0.0,0.16666666666666666,1.1666666666666667,0.0,0.0,-0.12135
835,INAB,77,0.4805194805194805,0.7272727272727273,2.7142857142857144,0.012987012987012988,-0.00664983498349835,0.024407792207792208
836,ABVC,7,0.0,0.2857142857142857,0.42857142857142855,0.0,0.3595,0.09364285714285714
837,BWC,2,0.0,0.0,0.0,0.0,0.2092,0.2092
838,EWCZ,197,0.7106598984771574,0.350253807106599,2.197969543147208,0.10152284263959391,0.15456797583081572,0.122251269035533
839,WEBR,1000,0.679,1.247,9.254,0.76,-0.10690386934673367,0.1098739
840,GLEE,13,0.0,0.0,0.6153846153846154,0.0,0.78435,0.3646307692307692
841,NOVV,7,0.0,0.0,0.0,0.0,0.23361428571428572,0.23361428571428572
842,ADGI,90,0.13333333333333333,0.5111111111111111,3.6,0.03333333333333333,0.08267116883116883,0.0882811111111111
843,ROCG,2,0.5,0.0,0.0,0.0,0.4184,0.2092
844,RVAC,6,0.0,0.0,0.0,0.0,0.04933333333333333,0.04933333333333333
845,AHPA,1,0.0,0.0,0.0,0.0,0.0,0.0
846,ELYM,23,0.17391304347826086,0.21739130434782608,0.9130434782608695,0.0,-0.012520000000000005,-0.04710434782608696
847,PPHP,3,0.0,0.0,0.0,0.0,0.5184666666666666,0.5184666666666666
848,SSBK,24,0.0,0.041666666666666664,0.375,0.0,0.29356,0.044333333333333336
849,JAQC,1,0.0,0.0,0.0,0.0,0.5267,0.5267
850,KCGI,1,0.0,0.0,1.0,0.0,-0.128,-0.128
851,DATS,1000,0.391,0.364,2.594,0.041,0.20512421828908553,0.0510471
852,APMI,0,,,,,,
853,DRMA,3,0.0,0.0,0.0,0.0,0.0,0.0
854,MEOA,1,0.0,0.0,0.0,0.0,0.3818,0.3818
855,RNXT,37,0.10810810810810811,0.05405405405405406,0.5135135135135135,0.0,0.23288799999999998,0.07567837837837836
856,SWSS,4,0.0,0.0,0.5,0.0,0.4019,0.4019
857,ICCM,1,0.0,0.0,0.0,0.0,0.0,0.0
858,SQL,1000,0.541,1.632,6.296,0.124,0.24036349354125455,0.15232960000000004
859,DDI,13,0.0,0.0,0.15384615384615385,0.0,0.0,0.04056153846153847
860,SGML,21,0.047619047619047616,0.23809523809523808,2.380952380952381,0.09523809523809523,0.24735517241379307,0.34971904761904765
861,PAFO,10,0.0,0.0,0.1,0.0,0.0,0.18172000000000002
862,SRAD,15,0.5333333333333333,1.0,3.933333333333333,0.3333333333333333,0.0721793103448276,0.08517999999999999
863,ONON,92,1.184782608695652,1.7282608695652173,9.576086956521738,0.32608695652173914,-0.4000687022900763,0.13517934782608695
864,TWKS,28,1.5,1.6428571428571428,9.714285714285714,0.21428571428571427,0.5257308743169399,0.12515357142857145
865,CIIG,9,0.0,0.0,0.0,0.0,0.08962222222222221,0.08962222222222221
866,DICE,1000,0.634,0.782,5.771,0.053,0.3416638674033149,0.1148104
867,PRCT,39,0.15384615384615385,0.38461538461538464,1.8461538461538463,0.1282051282051282,0.04802857142857142,0.0982974358974359
868,DH,98,0.6428571428571429,0.826530612244898,4.877551020408164,0.09183673469387756,0.4662302694136291,0.21949387755102037
869,AEHA,9,0.0,0.0,0.1111111111111111,0.0,0.6597,0.2340888888888889
870,KTTA,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.04635
871,EZFL,10,0.1,0.5,1.3,0.0,0.030836842105263156,0.08818999999999999
872,TYRA,1000,0.52,0.579,3.764,0.168,0.15001218445637052,0.1258047
